Date,CNYMYR
2011-02-24,0.4655041067836368
2011-02-25,0.46442229591666995
2011-02-28,0.46343135728427043
2011-03-01,0.4635261566926323
2011-03-02,0.46235330225545945
2011-03-03,0.46101454488886456
2011-03-04,0.4610965423783002
2011-03-07,0.46203688490623923
2011-03-08,0.4633620962799492
2011-03-09,0.46237016562733724
2011-03-10,0.4636287275446857
2011-03-11,0.461414209780447
2011-03-14,0.4620059437058328
2011-03-15,0.46715137551863783
2011-03-16,0.4657899631966924
2011-03-17,0.46461226860052557
2011-03-18,0.4641704139513057
2011-03-21,0.4610025298670208
2011-03-22,0.46321894115087325
2011-03-23,0.4627435850734701
2011-03-24,0.4624007557155467
2011-03-25,0.46089611319293894
2011-03-28,0.46239695039714346
2011-03-29,0.46105729298942083
2011-03-30,0.460635774161289
2011-03-31,0.4625568595126775
2011-04-01,0.4619233256361823
2011-04-04,0.46242661351104764
2011-04-05,0.4633231182111407
2011-04-06,0.46273638597224725
2011-04-07,0.4626059510456521
2011-04-08,0.4605625662689375
2011-04-11,0.46293516120908146
2011-04-12,0.4625813782584176
2011-04-13,0.4636005865979538
2011-04-14,0.46219166883935764
2011-04-15,
2011-04-18,0.4627323432987648
2011-04-19,0.46303826225261363
2011-04-20,0.46196893989539894
2011-04-21,0.46225746732228845
2011-04-22,0.4620118836026118
2011-04-25,0.4637415139682249
2011-04-26,0.4585749570486222
2011-04-27,0.45284525372581386
2011-04-28,0.45381277207487675
2011-04-29,0.4556991429620309
2011-05-02,0.4580337467457192
2011-05-03,0.45907268982793686
2011-05-04,0.45805908351338787
2011-05-05,0.46291877669103865
2011-05-06,0.4685461463377757
2011-05-09,0.4581411273202642
2011-05-10,0.4581857216463653
2011-05-11,0.4605715199921961
2011-05-12,0.46345296195701663
2011-05-13,0.4623990210988248
2011-05-16,0.47091653449165105
2011-05-17,0.4569202680962476
2011-05-18,0.46677958517368184
2011-05-19,0.46339737929422825
2011-05-20,0.4630688751812058
2011-05-23,0.4707751004845955
2011-05-24,0.468926809237356
2011-05-25,0.4713043468688549
2011-05-26,0.4672416252032047
2011-05-27,0.46539293587399627
2011-05-30,0.4635098412588171
2011-05-31,0.4628811251877595
2011-06-01,0.46720171440582514
2011-06-02,0.4634918155592741
2011-06-03,0.462917246304398
2011-06-06,0.4652848500982521
2011-06-07,0.4637287026229988
2011-06-08,0.4647431119801419
2011-06-09,0.46685716587577974
2011-06-10,0.46664610140697893
2011-06-13,0.4679634729611165
2011-06-14,0.46786983161609186
2011-06-15,0.4694653810481529
2011-06-16,0.468959574490501
2011-06-17,0.4691535558543951
2011-06-20,0.47042713010142717
2011-06-21,0.4677369395902984
2011-06-22,0.47022887224621196
2011-06-23,0.465379302040685
2011-06-24,0.46211537261944563
2011-06-27,0.46106838108405557
2011-06-28,0.4702306555780603
2011-06-29,0.46732106406999135
2011-06-30,0.4580226138718964
2011-07-01,0.4646399077177903
2011-07-04,0.4638669143199255
2011-07-05,0.46729911583811323
2011-07-06,0.46515619071568715
2011-07-07,0.464372957294355
2011-07-08,0.46208816464386426
2011-07-11,0.465707379217738
2011-07-12,0.4700479240882913
2011-07-13,0.4647560294763742
2011-07-14,0.4631006801355587
2011-07-15,0.4668935851552441
2011-07-18,0.5110523665291052
2011-07-19,0.4637645264206099
2011-07-20,0.46081010675828926
2011-07-21,0.46262427226619507
2011-07-22,0.4609160565555557
2011-07-25,0.4609265572567203
2011-07-26,0.4578522999069043
2011-07-27,0.45671455605516154
2011-07-28,0.4563317562111352
2011-07-29,0.45942883891666264
2011-08-01,0.4547264674627081
2011-08-02,0.4619023766164569
2011-08-03,0.4600572127440386
2011-08-04,0.46623619012232614
2011-08-05,0.4636111789890768
2011-08-08,0.4713017535390925
2011-08-09,0.4656902932585945
2011-08-10,0.4696153139806709
2011-08-11,0.46760927527405466
2011-08-12,0.46950896649191903
2011-08-15,0.45396705233290263
2011-08-16,0.4673134531483561
2011-08-17,0.4666436562463154
2011-08-18,0.46701055145576714
2011-08-19,0.4666927648702652
2011-08-22,0.46485429195285366
2011-08-23,0.4627500032968819
2011-08-24,0.4646129786052599
2011-08-25,0.46762680281656394
2011-08-26,0.46574335369952885
2011-08-29,0.4669709025542518
2011-08-30,0.46822179294062305
2011-08-31,0.4681911509911581
2011-09-01,0.4688460398328752
2011-09-02,0.4639711455607253
2011-09-05,0.46806874926844805
2011-09-06,0.4668140709619121
2011-09-07,0.4655711998111158
2011-09-08,0.4691332619569599
2011-09-09,0.47122257906116893
2011-09-12,0.47379889205047376
2011-09-13,0.47721024489334735
2011-09-14,0.47939360711047413
2011-09-15,0.48205128549216214
2011-09-16,0.4825140798711196
2011-09-19,0.48856158656021537
2011-09-20,0.488676453069821
2011-09-21,0.4941572881469364
2011-09-22,0.4917647308497888
2011-09-23,0.49630906133364344
2011-09-26,0.4980799757011172
2011-09-27,0.4916106905087728
2011-09-28,0.4972956243611392
2011-09-29,0.49852962159656833
2011-09-30,0.5016047110542167
2011-10-03,0.5057892474699242
2011-10-04,0.48775605950420714
2011-10-05,0.5003770871833659
2011-10-06,0.49759626117701844
2011-10-07,0.5003454430306868
2011-10-10,0.49227025587839474
2011-10-11,0.4958271012619014
2011-10-12,0.4911790181761441
2011-10-13,0.49303348358065024
2011-10-14,0.4888906355816457
2011-10-17,0.48714445288721947
2011-10-18,0.4908477206659432
2011-10-19,0.48630738508937726
2011-10-20,0.4854411476015375
2011-10-21,0.4927424634223703
2011-10-24,0.4915509631085818
2011-10-25,0.49032614152524345
2011-10-26,0.4892239748862774
2011-10-27,0.48772425754789533
2011-10-28,0.4817166947126773
2011-10-31,0.4852255441646296
2011-11-01,0.49202545997177843
2011-11-02,0.49431951207123875
2011-11-03,0.49335920599409516
2011-11-04,0.4890059617056086
2011-11-07,0.49239375302104965
2011-11-08,0.4905984231332858
2011-11-09,0.49308334455244174
2011-11-10,0.49588524033743203
2011-11-11,0.49561996492425897
2011-11-14,0.4947732613981461
2011-11-15,0.49690332007311977
2011-11-16,0.49921094016486883
2011-11-17,0.5001341963041299
2011-11-18,0.4980996524921997
2011-11-21,0.5027096844758691
2011-11-22,0.4991103834743501
2011-11-23,0.5008423119887572
2011-11-24,0.5014100031911845
2011-11-25,0.5027941794414988
2011-11-28,0.49419353742799776
2011-11-29,0.49896494838576516
2011-11-30,0.499410873754231
2011-12-01,0.49252117749923646
2011-12-02,0.49037675974997263
2011-12-05,0.4957890455885601
2011-12-06,0.49375392224877
2011-12-07,0.4920902925095539
2011-12-08,0.49084484641470577
2011-12-09,0.49493310811312724
2011-12-12,0.49110079037383975
2011-12-13,0.502065819933314
2011-12-14,0.499489132474909
2011-12-15,0.49897975107318304
2011-12-16,0.49728540270778854
2011-12-19,0.501995742356124
2011-12-20,0.5036825072975005
2011-12-21,0.4977154339270646
2011-12-22,0.49911549540730177
2011-12-23,0.4987187547022804
2011-12-26,0.4970977615429186
2011-12-27,0.5012169241992175
2011-12-28,0.5002056737433473
2011-12-29,0.5026436646517523
2011-12-30,0.5025518988382678
2012-01-02,0.5036276800752622
2012-01-03,0.5009866446894613
2012-01-04,0.49734793877159417
2012-01-05,0.4991581885307788
2012-01-06,0.49870811404756943
2012-01-09,0.4989522965265008
2012-01-10,0.49714872084452066
2012-01-11,0.49557985084938133
2012-01-12,0.496738429300209
2012-01-13,0.4957263683217948
2012-01-16,0.49852287269546064
2012-01-17,0.49474319179423587
2012-01-18,0.49173660894876237
2012-01-19,0.4907146331663182
2012-01-20,0.49270674718686713
2012-01-23,0.4911298535666809
2012-01-24,0.49040227413710524
2012-01-25,0.48125593265146577
2012-01-26,0.48323434188276776
2012-01-27,0.4788443226078099
2012-01-30,0.4822422641953874
2012-01-31,0.48040735227666403
2012-02-01,0.48308658903607105
2012-02-02,0.4791653655991032
2012-02-03,0.4752863012150641
2012-02-06,0.477111951681871
2012-02-07,0.4765903291547596
2012-02-08,0.47645243725889336
2012-02-09,0.4771688012947828
2012-02-10,0.4804936764959067
2012-02-13,0.4810036091055263
2012-02-14,0.48409078410778184
2012-02-15,0.4824525036978882
2012-02-16,0.4836220620525038
2012-02-17,0.4827569832343047
2012-02-20,0.48025468466750876
2012-02-21,0.47969649678267
2012-02-22,0.4799580806168895
2012-02-23,0.4780095125072907
2012-02-24,0.47782803761581577
2012-02-27,0.4787683211488919
2012-02-28,0.4767844355164321
2012-02-29,0.47599389402531755
2012-03-01,0.4761768543641777
2012-03-02,0.47542546088757476
2012-03-05,0.4780896714908096
2012-03-06,0.4786689139857665
2012-03-07,0.47819269026420497
2012-03-08,0.47542073120922596
2012-03-09,0.47597560623012847
2012-03-12,0.4793851981462058
2012-03-13,0.47849867914631283
2012-03-14,0.48295318709935714
2012-03-15,0.48154525607753323
2012-03-16,0.48257286397784904
2012-03-19,0.48158284390699846
2012-03-20,0.4872281586423431
2012-03-21,0.48716122379374127
2012-03-22,0.4888920586821026
2012-03-23,0.4878017905632697
2012-03-26,0.48727099318193595
2012-03-27,0.4842213486173273
2012-03-28,0.48571338222267646
2012-03-29,0.4857496697227699
2012-03-30,0.48512526729459043
2012-04-02,0.4846472947957693
2012-04-03,0.48417941456490765
2012-04-04,0.4861799633100795
2012-04-05,0.4867221802823489
2012-04-06,0.484336125505941
2012-04-09,0.4841195797058286
2012-04-10,0.4856898200370192
2012-04-11,0.48571200336518017
2012-04-12,0.4864826079990721
2012-04-13,0.484236727441261
2012-04-16,0.4874111115652994
2012-04-17,0.48552824238190284
2012-04-18,0.4857863884916066
2012-04-19,0.4860897580844602
2012-04-20,0.485260980777554
2012-04-23,0.4855407759108112
2012-04-24,0.4856717073208726
2012-04-25,0.48441784736537896
2012-04-26,0.4757597367214109
2012-04-27,0.48295526030884284
2012-04-30,0.48272579118493447
2012-05-01,0.48095890207300984
2012-05-02,0.48114511904927126
2012-05-03,0.4819265752623912
2012-05-04,0.48411411001543053
2012-05-07,0.48475599102960976
2012-05-08,0.48455211481883503
2012-05-09,0.48612918763219753
2012-05-10,0.48557797743604625
2012-05-11,0.48604773340375435
2012-05-14,0.48705310495767373
2012-05-15,0.4867750748155475
2012-05-16,0.4927277145512497
2012-05-17,0.49234736773148047
2012-05-18,0.4952141263353262
2012-05-21,0.4946194099841863
2012-05-22,0.4928443886784258
2012-05-23,0.4971908738737121
2012-05-24,0.4967538089914139
2012-05-25,0.49683768140858553
2012-05-28,0.49584443508117976
2012-05-29,0.4964820943102474
2012-05-30,0.49833638980835454
2012-05-31,0.4989213780681934
2012-06-01,0.4852715147632638
2012-06-04,0.5017347733745244
2012-06-05,0.5022391288792517
2012-06-06,0.49820183523338063
2012-06-07,0.49603227647757775
2012-06-08,0.49956035866706616
2012-06-11,0.4968229683212517
2012-06-12,0.4986819037870574
2012-06-13,0.4981713395316851
2012-06-14,0.50149554904696
2012-06-15,0.4949636057795034
2012-06-18,0.4954294241967228
2012-06-19,0.495973292739874
2012-06-20,0.4960108119205461
2012-06-21,0.4997401759669528
2012-06-22,0.5008248326005609
2012-06-25,0.5017284054217168
2012-06-26,0.501210039672486
2012-06-27,0.5011866033541751
2012-06-28,0.5020919752065087
2012-06-29,0.4980809955631507
2012-07-02,0.4972537269481688
2012-07-03,0.496007041810808
2012-07-04,0.49615123289201235
2012-07-05,0.49766839880341485
2012-07-06,0.498662702826468
2012-07-09,0.5004870409717505
2012-07-10,0.4977634015724931
2012-07-11,0.49867260581400225
2012-07-12,0.5002511185646331
2012-07-13,0.49880026054305726
2012-07-16,0.4966915213437339
2012-07-17,0.49565749863219916
2012-07-18,0.49553606265672956
2012-07-19,0.4941281742229143
2012-07-20,0.4946415580756192
2012-07-23,0.4973093513543802
2012-07-24,0.4971265895505749
2012-07-25,0.4964305891233709
2012-07-26,0.4946936694764427
2012-07-27,0.4945881249090633
2012-07-30,0.49335508325033944
2012-07-31,0.48898048440274755
2012-08-01,0.48905968386847154
2012-08-02,0.4903278532400563
2012-08-03,0.49043596123208144
2012-08-06,0.48696539082011947
2012-08-07,0.4860684103465732
2012-08-08,0.4876780434420831
2012-08-09,0.48754990602903586
2012-08-10,0.48941421945017166
2012-08-13,0.48954304641323126
2012-08-14,0.4889510788866265
2012-08-15,0.49050937417045226
2012-08-16,0.4918347172351044
2012-08-17,0.4913686131755895
2012-08-20,0.49212864351846053
2012-08-21,0.49212963389947484
2012-08-22,0.48704434698934224
2012-08-23,0.4866575456613292
2012-08-24,0.4869862133827449
2012-08-27,0.48878013041512325
2012-08-28,0.49048294671417786
2012-08-29,0.4906844927979581
2012-08-30,0.49131755361874946
2012-08-31,0.49130734490046246
2012-09-03,0.4896670259131399
2012-09-04,0.4894120063625403
2012-09-05,0.4903109823465685
2012-09-06,0.49036904281170585
2012-09-07,0.4900523241413086
2012-09-10,0.4886800794718556
2012-09-11,0.4868801124359723
2012-09-12,0.4844753760217401
2012-09-13,0.48632927189529085
2012-09-14,0.47924172646089197
2012-09-17,0.48037306148287123
2012-09-18,0.4848830711352603
2012-09-19,0.4838729943593213
2012-09-20,0.4858954061084579
2012-09-21,0.483372999154433
2012-09-24,0.4865276393887531
2012-09-25,0.4861476592967034
2012-09-26,0.4882570372971056
2012-09-27,0.487098958279736
2012-09-28,0.4844662112109238
2012-10-01,0.4864594044649311
2012-10-02,0.48491598863475394
2012-10-03,0.4829069015470252
2012-10-04,0.4824673639009886
2012-10-05,0.48279842107704507
2012-10-08,0.4845116330517118
2012-10-09,0.48791972304293574
2012-10-10,0.48825635391122496
2012-10-11,0.4864264161284364
2012-10-12,0.48676286606943403
2012-10-15,0.48732846684444436
2012-10-16,0.4864347408383944
2012-10-17,0.48423453959981977
2012-10-18,0.4850185572641086
2012-10-19,0.4873390450564768
2012-10-22,0.48757513486722964
2012-10-23,0.48832859756616814
2012-10-24,0.488762331686693
2012-10-25,0.4860751152482418
2012-10-26,0.4862000511464047
2012-10-29,0.488247309015583
2012-10-30,0.48786035513677106
2012-10-31,0.48749581080155074
2012-11-01,0.4888336399106306
2012-11-02,0.4887101058362864
2012-11-05,0.4899116124064096
2012-11-06,0.4900653702739002
2012-11-07,0.48856792573934915
2012-11-08,0.4901822547665768
2012-11-09,0.48793836584026706
2012-11-12,0.49044790866888843
2012-11-13,0.4920568416991448
2012-11-14,0.49018284570348625
2012-11-15,0.4908755006962182
2012-11-16,0.49211872582333605
2012-11-19,0.48973541915230295
2012-11-20,0.4899022334765679
2012-11-21,0.4906302278862063
2012-11-22,0.4906922862250351
2012-11-23,0.4900200183686459
2012-11-26,0.48890280160297117
2012-11-27,0.488948860331116
2012-11-28,0.48920027934024757
2012-11-29,0.4886230596690019
2012-11-30,0.48735437255938907
2012-12-03,0.4874249193624782
2012-12-04,0.4878463789092306
2012-12-05,0.4880089875626349
2012-12-06,0.4890934295565673
2012-12-07,0.48996532051763975
2012-12-10,0.49101919919947984
2012-12-11,0.49109297810940405
2012-12-12,0.48751039731287776
2012-12-13,0.48789535232066017
2012-12-14,0.48880990712263367
2012-12-17,0.4891116254899736
2012-12-18,0.48858411538583485
2012-12-19,0.48982568219567596
2012-12-20,0.4897245126252106
2012-12-21,0.49032027560142116
2012-12-24,0.491162229565892
2012-12-25,0.49120417843294234
2012-12-26,0.4916510093293892
2012-12-27,0.49029766075570386
2012-12-28,0.4902721337289884
2012-12-31,0.48986334792647185
2013-01-01,0.49022566460911726
2013-01-02,0.48582790027975276
2013-01-03,0.4869088189322373
2013-01-04,0.48868031062315903
2013-01-07,0.48785808322566454
2013-01-08,0.48833028009991397
2013-01-09,0.48782173696303244
2013-01-10,0.4849964661566422
2013-01-11,0.48481832906744116
2013-01-14,0.48487824320920114
2013-01-15,0.48377609536405897
2013-01-16,0.4853220657715117
2013-01-17,0.48380095370497367
2013-01-18,0.48426421240545
2013-01-21,0.4885100025995747
2013-01-22,0.48894820406303874
2013-01-23,0.4883328692116271
2013-01-24,0.48836310717010073
2013-01-25,0.4889617787323091
2013-01-28,0.489621364696509
2013-01-29,0.492954134063766
2013-01-30,0.4947797827724828
2013-01-31,0.49923627087355693
2013-02-01,0.49914760125868196
2013-02-04,0.4960034734170023
2013-02-05,0.4952170104980095
2013-02-06,0.497077632395281
2013-02-07,0.4958822264086526
2013-02-08,0.4966629430577006
2013-02-11,0.4951223514775737
2013-02-12,0.4963258720803689
2013-02-13,0.49506617956466853
2013-02-14,0.49531509481698177
2013-02-15,0.4958123162398982
2013-02-18,0.4974616028650678
2013-02-19,0.4965079707221935
2013-02-20,0.4954432592061034
2013-02-21,0.4980691406646365
2013-02-22,0.49658601706143113
2013-02-25,0.4975651977464515
2013-02-26,0.4972003250776374
2013-02-27,0.4969736132237737
2013-02-28,0.4965950433198686
2013-03-01,0.49696256180111775
2013-03-04,0.49935696280081354
2013-03-05,0.4982402811810511
2013-03-06,0.49852144613886584
2013-03-07,0.4984160636009851
2013-03-08,0.4988101688358078
2013-03-11,0.49559976238724496
2013-03-12,0.49825607297324287
2013-03-13,0.4997585887278125
2013-03-14,0.5004184566031147
2013-03-15,0.5017460777517971
2013-03-18,0.4979403668009698
2013-03-19,0.5018586082674996
2013-03-20,0.5019794674093103
2013-03-21,0.5023434055445942
2013-03-22,0.500394339077575
2013-03-25,0.5014743462667998
2013-03-26,0.49801135493298765
2013-03-27,0.49863974642374054
2013-03-28,0.4979001272982607
2013-03-29,0.4979557543703099
2013-04-01,0.4870256127845529
2013-04-02,0.49791785880445144
2013-04-03,0.49641054781925864
2013-04-04,0.4962342959486489
2013-04-05,0.4950345220335397
2013-04-08,0.4958491492367969
2013-04-09,0.4890608825542943
2013-04-10,0.4878547985114989
2013-04-11,0.4894582220156455
2013-04-12,0.49070187539684795
2013-04-15,0.4901669695443496
2013-04-16,0.4909796375266689
2013-04-17,0.48978503568469184
2013-04-18,0.48209713009274846
2013-04-19,0.48818301506573264
2013-04-22,0.49194020249868164
2013-04-23,0.4938149879828831
2013-04-24,0.4928633772871211
2013-04-25,0.4908905692496349
2013-04-26,0.4911780375394242
2013-04-29,0.49202634723064237
2013-04-30,0.4929117925540332
2013-05-01,0.4929604801845598
2013-05-02,0.4944598363664423
2013-05-03,0.4925266435240956
2013-05-06,0.483390751349406
2013-05-07,0.48313493858554757
2013-05-08,0.4809620432667626
2013-05-09,0.48495629609130547
2013-05-10,0.48697454319797084
2013-05-13,0.4881517433520073
2013-05-14,0.48631162037838177
