Date,JPYMYR
2010-04-12,0.03441400287808378
2010-04-13,0.03447950220452493
2010-04-14,0.034296705718415844
2010-04-15,0.03424763440801139
2010-04-16,0.034555614683707166
2010-04-19,0.034685269834755034
2010-04-20,0.03440662869943267
2010-04-21,0.03432845490537088
2010-04-22,0.0342919542760771
2010-04-23,0.0338818518989519
2010-04-26,0.03368689936292525
2010-04-27,0.03434467038318165
2010-04-28,0.03398680222727005
2010-04-29,0.033869784305454294
2010-04-30,0.033930512869632896
2010-05-03,0.03379905341591286
2010-05-04,0.03409565956643998
2010-05-05,0.034604024056010776
2010-05-06,0.036059671473221526
2010-05-07,0.03556344187572801
2010-05-10,0.034537453936445785
2010-05-11,0.03491080149558903
2010-05-12,0.03440736687906424
2010-05-13,0.03381441631723518
2010-05-14,0.03458792976303081
2010-05-17,0.033956778533398776
2010-05-18,0.03543704643369954
2010-05-19,0.03421782683774935
2010-05-20,0.03629182049026349
2010-05-21,0.03682461670105374
2010-05-24,0.0361825019811555
2010-05-25,0.037030066880934756
2010-05-26,0.03697565774165176
2010-05-27,0.03627680737967368
2010-05-28,0.03640996374923247
2010-05-31,0.035697992738898184
2010-06-01,0.03640724519475851
2010-06-02,0.03558845769215745
2010-06-03,0.03528497113987962
2010-06-04,0.03570417972588817
2010-06-07,0.036484332046567015
2010-06-08,0.03643255616756524
2010-06-09,0.03644940660820067
2010-06-10,0.03612787414126592
2010-06-11,0.03570180976194408
2010-06-14,0.035589389758375035
2010-06-15,0.03572053215765558
2010-06-16,0.03564160138894443
2010-06-17,0.03589388178637359
2010-06-18,0.03571664999751856
2010-06-21,0.035199735941376875
2010-06-22,0.035453943071437136
2010-06-23,0.035735734937822686
2010-06-24,0.03617761980928982
2010-06-25,0.03628939846225983
2010-06-28,0.03618510128703583
2010-06-29,0.03667610486753105
2010-06-30,0.036757887058043184
2010-07-01,0.03682305887863401
2010-07-02,0.03671602627348272
2010-07-05,0.03655805873462715
2010-07-06,0.036678096949297585
2010-07-07,0.03658416974167173
2010-07-08,0.03610338064317148
2010-07-09,0.036039290089875595
2010-07-12,0.0360653887760046
2010-07-13,0.03604113057638434
2010-07-14,0.035448057862222306
2010-07-15,0.03653881439343778
2010-07-16,0.036975508307543585
2010-07-19,0.03727178374114158
2010-07-20,0.03683203169169556
2010-07-21,0.03713519303173593
2010-07-22,0.03676713625453686
2010-07-23,0.03636768823147542
2010-07-26,0.03667555591939736
2010-07-27,0.036202968314503835
2010-07-28,0.036503452799906196
2010-07-29,0.03674423044797642
2010-07-30,0.03684636571983565
2010-08-02,0.036474284712322454
2010-08-03,0.03682326922673266
2010-08-04,0.03691652985994573
2010-08-05,0.0364831964580515
2010-08-06,0.03664907402938392
2010-08-09,0.036818053149194695
2010-08-10,0.03646925915106302
2010-08-11,0.037290299465352485
2010-08-12,0.037460668155186325
2010-08-13,0.03682296866278889
2010-08-16,0.03696424350133058
2010-08-17,0.0369922749327698
2010-08-18,0.0367720076319793
2010-08-19,0.036695924993517155
2010-08-20,0.03671728453759446
2010-08-23,0.036649136008496126
2010-08-24,0.03700214897916153
2010-08-25,0.03731497395312895
2010-08-26,0.037070759270902885
2010-08-27,0.037277405704669725
2010-08-30,0.03677500852831413
2010-08-31,0.03727819219392302
2010-09-01,0.03713929314574973
2010-09-02,0.03700878037517239
2010-09-03,0.0369080110544267
2010-09-06,0.03691815813964584
2010-09-07,0.0372479786458587
2010-09-08,0.03705632026872904
2010-09-09,0.036995831165082656
2010-09-10,0.036998688649528086
2010-09-13,0.03679884343727905
2010-09-14,0.03707173719639147
2010-09-15,0.03746869507197205
2010-09-16,0.036339558033699315
2010-09-17,0.03611965395601545
2010-09-20,0.036199089885999805
2010-09-21,0.03582179889172504
2010-09-22,0.036262381418458035
2010-09-23,0.036684422227365884
2010-09-24,0.03653058630148611
2010-09-27,0.036724937739035006
2010-09-28,0.03668940909695401
2010-09-29,0.036766318616988966
2010-09-30,0.03676432130438731
2010-10-01,0.03683139978347017
2010-10-04,0.037099347610917266
2010-10-05,0.037042980843598
2010-10-06,0.03716672700451582
2010-10-07,0.037205153756198706
2010-10-08,0.03775916603991346
2010-10-11,0.03733928105031643
2010-10-12,0.03762989077443529
2010-10-13,0.037779409786373216
2010-10-14,0.0376341723214643
2010-10-15,0.03787651756774119
2010-10-18,0.03812455485119268
2010-10-19,0.038512033129677346
2010-10-20,0.038217116492682876
2010-10-21,0.03844426699313378
2010-10-22,0.0381992620179851
2010-10-25,0.03812370318164967
2010-10-26,0.03832601591067458
2010-10-27,0.03820032810233709
2010-10-28,0.03804037729909778
2010-10-29,0.037959574362753754
2010-11-01,0.038341667477150294
2010-11-02,0.038316017268254496
2010-11-03,0.03794565548310483
2010-11-04,0.03795434784163919
2010-11-05,0.0381734657716214
2010-11-08,0.03822775435342808
2010-11-09,0.038427675589925624
2010-11-10,0.03770393302894808
2010-11-11,0.03768429670941302
2010-11-12,0.037742990210564244
2010-11-15,0.038153268631652804
2010-11-16,0.037687886288429305
2010-11-17,0.03752458645212372
2010-11-18,0.0374067396015987
2010-11-19,0.03715585417207965
2010-11-22,0.0371635632146303
2010-11-23,0.037539919439310496
2010-11-24,0.0376502659279616
2010-11-25,0.037430556589565504
2010-11-26,0.037650365924493716
2010-11-29,0.03740033657201323
2010-11-30,0.03768604539025331
2010-12-01,0.0377052517299892
2010-12-02,0.03748915364537278
2010-12-03,0.03742373133497596
2010-12-06,0.03792582687873152
2010-12-07,0.0382242670354592
2010-12-08,0.037610657482037395
2010-12-09,0.03722116648999311
2010-12-10,0.03738307716023339
2010-12-13,0.037334618315398645
2010-12-14,0.037547936305529814
2010-12-15,0.037645303019169636
2010-12-16,0.03709549219369748
2010-12-17,0.0371612118918338
2010-12-20,0.03741935373281354
2010-12-21,0.037502235307489515
2010-12-22,0.03726936481262093
2010-12-23,0.03719722551526719
2010-12-24,0.036546617422056706
2010-12-27,0.037170008830219904
2010-12-28,0.037479449079695075
2010-12-29,0.037359755246297074
2010-12-30,0.03765958604330559
2010-12-31,0.037092536578815956
2011-01-03,0.03777843332624217
2011-01-04,0.03745928755260564
2011-01-05,0.03740095971918234
2011-01-06,0.03702532725212218
2011-01-07,0.03690155908457527
2011-01-10,0.03700590067470937
2011-01-11,0.03633780814254082
2011-01-12,0.036543078640257645
2011-01-13,0.036767787179843484
2011-01-14,0.036800706061451645
2011-01-17,0.0369068716969965
2011-01-18,0.03699649351930587
2011-01-19,0.03703214985611537
2011-01-20,0.03651634160520494
2011-01-21,0.0359454918530541
2011-01-24,0.03699416552606665
2011-01-25,0.0368370050175872
2011-01-26,0.03634816352891671
2011-01-27,0.03702639891342671
2011-01-28,0.036813657117520285
2011-01-31,0.037268087829540386
2011-02-01,0.037178017842947886
2011-02-02,0.037251047072102285
2011-02-03,0.037390944113392846
2011-02-04,0.03722351387760209
2011-02-07,0.03609340869780657
2011-02-08,0.036994007575156335
2011-02-09,0.036793310808436966
2011-02-10,0.03700481809245602
2011-02-11,0.036520280971186994
2011-02-14,0.03654546737493019
2011-02-15,0.03655785090498961
2011-02-16,0.0362618849304427
2011-02-17,0.03636287370208588
2011-02-18,0.0363537032928591
2011-02-21,0.03646726015940916
2011-02-22,0.03655406556910886
2011-02-23,0.03676051120537332
2011-02-24,0.03707634618484942
2011-02-25,0.03715797290680063
2011-02-28,0.03726323822186187
2011-03-01,0.03713678361381303
2011-03-02,0.03703997483356289
2011-03-03,0.036973895864567716
2011-03-04,0.03673680000392738
2011-03-07,0.03680336943991316
2011-03-08,0.03686142110406681
2011-03-09,0.03661714755193194
2011-03-10,0.03666413065033006
2011-03-11,0.03652282943456836
2011-03-14,0.03731730784031922
2011-03-15,0.037456610848939385
2011-03-16,0.03771096526392833
2011-03-17,0.03852744947314579
2011-03-18,0.03834339657669547
2011-03-21,0.03732518737054796
2011-03-22,0.03738994561464591
2011-03-23,0.037358554022691136
2011-03-24,0.037441727828153276
2011-03-25,0.03726639782093176
2011-03-28,0.03718523501025649
2011-03-29,0.03696183947440789
2011-03-30,0.03662739167868244
2011-03-31,0.036429343183005364
2011-04-01,0.036215209878821125
2011-04-04,0.03590477307307514
2011-04-05,0.035962203231914285
2011-04-06,0.03548496722209421
2011-04-07,0.03543717740837193
2011-04-08,0.03542255248508941
2011-04-11,0.03552798735784937
2011-04-12,0.03567883865249905
2011-04-13,0.036221292691414074
2011-04-14,0.03598820766636571
2011-04-15,
2011-04-18,0.0362875374693391
2011-04-19,0.03666164771626888
2011-04-20,0.036487040954455895
2011-04-21,0.036532021175918805
2011-04-22,0.036754701285697834
2011-04-25,0.036727738747062796
2011-04-26,0.03633187010041641
2011-04-27,0.03621106374972973
2011-04-28,0.035893628331815725
2011-04-29,0.036336319633549496
2011-05-02,0.03654819244856449
2011-05-03,0.03671224363688481
2011-05-04,0.036783213692863755
2011-05-05,0.037270586569313674
2011-05-06,0.03777932540524725
2011-05-09,0.03678623442598148
2011-05-10,0.037075347381249825
2011-05-11,0.036906098156819084
2011-05-12,0.037146031561262643
2011-05-13,0.03707921945570898
2011-05-16,0.037796502587689844
2011-05-17,0.0368089438083205
2011-05-18,0.03724100891275151
2011-05-19,0.03691358041704415
2011-05-20,0.036857823206136606
2011-05-23,0.03734524084535635
2011-05-24,0.03721341712941811
2011-05-25,0.03732327535905756
2011-05-26,0.03698763465059492
2011-05-27,0.03716500765427229
2011-05-30,0.037165196974783855
2011-05-31,0.03704995072210882
2011-06-01,0.03716253350440531
2011-06-02,0.03711647540521316
2011-06-03,0.03706310833985056
2011-06-06,0.03752555316913746
2011-06-07,0.037443832965020483
2011-06-08,0.037570165307675776
2011-06-09,0.037838279229157064
2011-06-10,0.03763856071649602
2011-06-13,0.03769977780360794
2011-06-14,0.03783176924374733
2011-06-15,0.03771169698705229
2011-06-16,0.037527203537216836
2011-06-17,0.037694379025334644
2011-06-20,0.03796268796112244
2011-06-21,0.03776453782181426
2011-06-22,0.03790154573200046
2011-06-23,0.037417113635861025
2011-06-24,0.03715191481293757
2011-06-27,0.037040765393460476
2011-06-28,0.03769697120108754
2011-06-29,0.03728539505451893
2011-06-30,0.03667699299855816
2011-07-01,0.037260547283173504
2011-07-04,0.03702275131182104
2011-07-05,0.03733912822406244
2011-07-06,0.03710003673063645
2011-07-07,0.037103706380401155
2011-07-08,0.03677705196938963
2011-07-11,0.03728084292652028
2011-07-12,0.037860255249757904
2011-07-13,0.037864039959528174
2011-07-14,0.038110745517150574
2011-07-15,0.03793761100706369
2011-07-18,0.03787367463461832
2011-07-19,0.037950662671521425
2011-07-20,0.03764123060266008
2011-07-21,0.03786982278615413
2011-07-22,0.037839762860040455
2011-07-25,0.037851493728039816
2011-07-26,0.03768071518604127
2011-07-27,0.03773519392315809
2011-07-28,0.03772744697923264
2011-07-29,0.03808181921643481
2011-08-01,0.03786020650539471
2011-08-02,0.038316550093338446
2011-08-03,0.03824658882155326
2011-08-04,0.03885906258731379
2011-08-05,0.0375835538487163
2011-08-08,0.038730290965854425
2011-08-09,0.038566732397692996
2011-08-10,0.039135623795313206
2011-08-11,0.03903516040125809
2011-08-12,0.038986468793433995
2011-08-15,0.03771023106081259
2011-08-16,0.03880270937347218
2011-08-17,0.038749773242348635
2011-08-18,0.03891073462539449
2011-08-19,0.03889765917551729
2011-08-22,0.03863594869886666
2011-08-23,0.038546439465314816
2011-08-24,0.03875815089202009
2011-08-25,0.038768120220118024
2011-08-26,0.038433525689783594
2011-08-29,0.0388291905879127
2011-08-30,0.038744102895328154
2011-08-31,0.03894603932140849
2011-09-01,0.03897171652917748
2011-09-02,0.038519384280270956
2011-09-05,0.03878052620916557
2011-09-06,0.03871420788458068
2011-09-07,0.038328738819286806
2011-09-08,0.038792509882306515
2011-09-09,0.03878825389460061
2011-09-12,0.039008300806738345
2011-09-13,0.039584088521142015
2011-09-14,0.03987157503085942
2011-09-15,0.04021023122108518
2011-09-16,0.04016863321547645
2011-09-19,0.04054089041805231
2011-09-20,0.04070708657354667
2011-09-21,0.04125786519729583
2011-09-22,0.040999241277078755
2011-09-23,0.04150001174814379
2011-09-26,0.04151815915989343
2011-09-27,0.04122301537392589
2011-09-28,0.04141756175242452
2011-09-29,0.04163966416908827
2011-09-30,0.04173777140181094
2011-10-03,0.04182147760976879
2011-10-04,0.040724878243167416
2011-10-05,0.04149166176080179
2011-10-06,0.0412492535251993
2011-10-07,0.04157035436507617
2011-10-10,0.04081412274331851
2011-10-11,0.04099660765148816
2011-10-12,0.040781562269968534
2011-10-13,0.040621922923740554
2011-10-14,0.040584028782904125
2011-10-17,0.04019036312242007
2011-10-18,0.04069581122603656
2011-10-19,0.04043007634661143
2011-10-20,0.04033333151208037
2011-10-21,0.040854800642115885
2011-10-24,0.04110877886438448
2011-10-25,0.04107733763185738
2011-10-26,0.040920257295710534
2011-10-27,0.04067783332560553
2011-10-28,0.040355589518680964
2011-10-31,0.04067335767305676
2011-11-01,0.039868213114281334
2011-11-02,0.0400620640958389
2011-11-03,0.04007474002461473
2011-11-04,0.03971916367163762
2011-11-07,0.03989504943775569
2011-11-08,0.03990035223299783
2011-11-09,0.04027384620233212
2011-11-10,0.04045114221621353
2011-11-11,0.04051022459906919
2011-11-14,0.04060993490946447
2011-11-15,0.040907379654097305
2011-11-16,0.04105112944447393
2011-11-17,0.041118077956037793
2011-11-18,0.04104056824802601
2011-11-21,0.04152839201460844
2011-11-22,0.04122106472811924
2011-11-23,0.04133038816439764
2011-11-24,0.04118826726398265
2011-11-25,0.04139128619552788
2011-11-28,0.04054617884887469
2011-11-29,0.04074742948494528
2011-11-30,0.040774758124409824
2011-12-01,0.04048953966182772
2011-12-02,0.0401762045464715
2011-12-05,0.040336831702478634
2011-12-06,0.04023029975858356
2011-12-07,0.04008874555876017
2011-12-08,0.04024178462206388
2011-12-09,0.04049047244004006
2011-12-12,0.04020898703989871
2011-12-13,0.04100514300599053
2011-12-14,0.04075755915445157
2011-12-15,0.04070005417194288
2011-12-16,0.040714286904453396
2011-12-19,0.0408932029848475
2011-12-20,0.040676833805268243
2011-12-21,0.04058324856772421
2011-12-22,0.04047649671042827
2011-12-23,0.04033904596749035
2011-12-26,0.04036372707639615
2011-12-27,0.0406433438395987
2011-12-28,0.04059714694260377
2011-12-29,0.04073589434111634
2011-12-30,0.04082720711038106
2012-01-02,0.04109711802630269
2012-01-03,0.040922917231334094
2012-01-04,0.04082010285591659
2012-01-05,0.04096858290186128
2012-01-06,0.04077847344075593
2012-01-09,0.04086724578870536
2012-01-10,0.040833983219898284
2012-01-11,0.04070396851626292
2012-01-12,0.04082073228705534
2012-01-13,0.0407911030292708
2012-01-16,0.040810035872338044
2012-01-17,0.040613121590322564
2012-01-18,0.04043608601829525
2012-01-19,0.04034155373025095
2012-01-20,0.04031655293016056
2012-01-23,0.04036122682866309
2012-01-24,0.040212987305282
2012-01-25,0.0391635686500193
2012-01-26,0.039229781588583826
2012-01-27,0.03915569362533842
2012-01-30,0.039744825261794355
2012-01-31,0.0397210563843824
2012-02-01,0.03995804595562547
2012-02-02,0.03966451791939813
2012-02-03,0.03933184523585976
2012-02-06,0.03929406276432815
2012-02-07,0.03929457579471777
2012-02-08,0.039141816324440123
2012-02-09,0.03900077910219072
2012-02-10,0.03896459980568789
2012-02-13,0.03895881859852043
2012-02-14,0.03931621614917666
2012-02-15,0.03877105641312139
2012-02-16,0.038811161775529575
2012-02-17,0.03859103846647849
2012-02-20,0.03790670046671568
2012-02-21,0.037968990737282556
2012-02-22,0.037857948618996475
2012-02-23,0.03748754450005037
2012-02-24,0.03765294523453969
2012-02-27,0.03700580506260812
2012-02-28,0.037340924690541774
2012-02-29,0.03725148833858281
2012-03-01,0.036876814510981314
2012-03-02,0.03691814582582691
2012-03-05,0.036889754513827165
2012-03-06,0.03703844632623744
2012-03-07,0.03743491048940492
2012-03-08,0.036883130818916636
2012-03-09,0.0368533946830285
2012-03-12,0.03672805267471066
2012-03-13,0.03674708208979626
2012-03-14,0.03683100366727783
2012-03-15,0.036366891197221675
2012-03-16,0.036581950224531305
2012-03-19,0.03648891776691774
2012-03-20,0.03692695008260373
2012-03-21,0.03681051970358366
2012-03-22,0.03713447681939821
2012-03-23,0.03724639325953968
2012-03-26,0.03719623851223614
2012-03-27,0.03679491914424867
2012-03-28,0.03686422551693036
2012-03-29,0.036954318157870404
2012-03-30,0.03718352255123874
2012-04-02,0.03681670106353959
2012-04-03,0.03738287782461394
2012-04-04,0.036950379991367535
2012-04-05,0.037172489115804654
2012-04-06,0.03715206129519062
2012-04-09,0.03753965376076703
2012-04-10,0.03751822182294904
2012-04-11,0.037978040270314324
2012-04-12,0.037874035318346475
2012-04-13,0.037730136235551354
2012-04-16,0.0379508551830552
2012-04-17,0.038128415293414826
2012-04-18,0.03775721853594682
2012-04-19,0.03767404614272654
2012-04-20,0.03747870829712653
2012-04-23,0.03753063795670599
2012-04-24,0.037771336098157596
2012-04-25,0.03752795171518427
2012-04-26,0.03687576622391155
2012-04-27,0.03750770982247149
2012-04-30,0.037874300856419726
2012-05-01,0.03783110891655263
2012-05-02,0.03771599457258126
2012-05-03,0.03784026595420516
2012-05-04,0.0379553673043202
2012-05-07,0.0382069189358917
2012-05-08,0.03818818963589878
2012-05-09,0.038399700236257106
2012-05-10,0.03843808843416893
2012-05-11,0.03842667087926836
2012-05-14,0.03840434793033008
2012-05-15,0.03853600622829958
2012-05-16,0.038758794937444184
2012-05-17,0.03871437400270708
2012-05-18,0.039417944349460256
2012-05-21,0.039536441634696835
2012-05-22,0.03924694487966867
2012-05-23,0.03926803634633584
2012-05-24,0.03959582123968922
2012-05-25,0.03954431142275272
2012-05-28,0.03950370769515396
2012-05-29,0.0395570722574967
2012-05-30,0.039750944893315154
2012-05-31,0.040116733635494006
2012-06-01,0.03935539070334647
2012-06-04,0.04092061492725748
2012-06-05,0.04078942365800653
2012-06-06,0.04029340740587127
2012-06-07,0.039822127280673664
2012-06-08,0.03992470819888468
2012-06-11,0.039802664448171134
2012-06-12,0.04007212484512878
2012-06-13,0.03990720229824872
2012-06-14,0.04013505992292747
2012-06-15,0.03972073426993276
2012-06-18,0.03990158245849251
2012-06-19,0.03991392292553866
2012-06-20,0.03988157105451956
2012-06-21,0.03995542895400509
2012-06-22,0.03983629301319241
2012-06-25,0.039636296826641514
2012-06-26,0.04004268545582638
2012-06-27,0.04013214234380264
2012-06-28,0.04005898407310585
2012-06-29,0.0399240975655929
2012-07-02,0.03957464575762015
2012-07-03,0.03963997775240195
2012-07-04,0.03947770788572114
2012-07-05,0.039517135644408
2012-07-06,0.03968820546343365
2012-07-09,0.040080274211075
2012-07-10,0.039862743202657966
2012-07-11,0.040005042876044304
2012-07-12,0.04003768469009287
2012-07-13,0.040102132498085676
2012-07-16,0.04010610154023766
2012-07-17,0.04011291578966218
2012-07-18,0.039928694229175644
2012-07-19,0.03994086043133928
2012-07-20,0.040035561370457884
2012-07-23,0.04040535584975704
2012-07-24,0.04053964504330949
2012-07-25,0.040598152689667474
2012-07-26,0.040464515347877275
2012-07-27,0.04031331558005132
2012-07-30,0.04010191085232291
2012-07-31,0.03994187020250557
2012-08-01,0.03982718743239924
2012-08-02,0.03984179919876754
2012-08-03,0.03992457121476892
2012-08-06,0.03946953276873938
2012-08-07,0.039618928435886255
2012-08-08,0.039497517607974715
2012-08-09,0.03955994864755847
2012-08-10,0.039610736861107367
2012-08-13,0.039785302866000335
2012-08-14,0.03971658353519622
2012-08-15,0.039574953970982846
2012-08-16,0.03961514199666447
2012-08-17,0.039472555888564055
2012-08-20,0.03935605455434348
2012-08-21,0.039450396770822536
2012-08-22,0.03906766675906307
2012-08-23,0.039358790609022656
2012-08-24,0.039372775548547165
2012-08-27,0.03945255874454263
2012-08-28,0.039593651181175596
2012-08-29,0.03968817580758506
2012-08-30,0.039644308560932616
2012-08-31,0.039728766543632596
2012-09-03,0.03970749777301397
2012-09-04,0.039621390100495237
2012-09-05,0.03966101660927039
2012-09-06,0.03970288435289171
2012-09-07,0.03940296650861148
2012-09-10,0.03962720063583651
2012-09-11,0.03944596575247741
2012-09-12,0.0394752416580053
2012-09-13,0.03953745167053642
2012-09-14,0.039068617213555534
2012-09-17,0.038728249680562384
2012-09-18,0.03887483699542283
2012-09-19,0.038814270895916825
2012-09-20,0.03910863758328912
2012-09-21,0.03896035958645168
2012-09-24,0.03929047096657821
2012-09-25,0.03939304612871713
2012-09-26,0.039611211204711755
2012-09-27,0.039506810760217566
2012-09-28,0.039341578145309045
2012-10-01,0.03921676913700028
2012-10-02,0.03905126813595477
2012-10-03,0.039046219316108126
2012-10-04,0.03890072030960076
2012-10-05,0.0388907284446326
2012-10-08,0.038932935524338845
2012-10-09,0.03918452711662674
2012-10-10,0.03925388882673494
2012-10-11,0.03924431650394208
2012-10-12,0.03897604582074086
2012-10-15,0.03891522636747763
2012-10-16,0.03870844740289369
2012-10-17,0.038478909066711836
2012-10-18,0.0383695933443808
2012-10-19,0.03841478986937832
2012-10-22,0.038471047057027405
2012-10-23,0.038183524832826214
2012-10-24,0.038278625737861
2012-10-25,0.0380382792780103
2012-10-26,0.03785131074680109
2012-10-29,0.038387946802096
2012-10-30,0.038190161467999424
2012-10-31,0.03818709098065642
2012-11-01,0.038180564724225
2012-11-02,0.03801545549158522
2012-11-05,0.038004969958192816
2012-11-06,0.03815368982001254
2012-11-07,0.03800473174017185
2012-11-08,0.03827185188976579
2012-11-09,0.03847934877860471
2012-11-12,0.0385439223316874
2012-11-13,0.038445689494625214
2012-11-14,0.038457085279368246
2012-11-15,0.03813466374155796
2012-11-16,0.03783283902627034
2012-11-19,0.037483748255625046
2012-11-20,0.03757221899654562
2012-11-21,0.03740444242520221
2012-11-22,0.037029815818682546
2012-11-23,0.03711191144866784
2012-11-26,0.03690669512062006
2012-11-27,0.03717953256272471
2012-11-28,0.037085768061020284
2012-11-29,0.03704077941484449
2012-11-30,0.03696729202793244
2012-12-03,0.03680750992836293
2012-12-04,0.03699608985766075
2012-12-05,0.03713332274783153
2012-12-06,0.03693653320100016
2012-12-07,0.03702171665541339
2012-12-10,0.037019137781361657
2012-12-11,0.03709168378377953
2012-12-12,0.03689529973065056
2012-12-13,0.036668668989256956
2012-12-14,0.036494675874062965
2012-12-17,0.03629601588086837
2012-12-18,0.036344351162745446
2012-12-19,0.036209858768341284
2012-12-20,0.03624296514297982
2012-12-21,0.03621179801118797
2012-12-24,0.036277691465165456
2012-12-25,0.03610443460374808
2012-12-26,0.036059999465942384
2012-12-27,0.03568777276145469
2012-12-28,0.03536361120631158
2012-12-31,0.03553047890338369
2013-01-01,0.03522140133992999
2013-01-02,0.034993072646197394
2013-01-03,0.03477513643962236
2013-01-04,0.03471278946200942
2013-01-07,0.03446336609433952
2013-01-08,0.034866424603842545
2013-01-09,0.03495303306387287
2013-01-10,0.034257315373082686
2013-01-11,0.03381440085155551
2013-01-14,0.03366844259469459
2013-01-15,0.03364855862348869
2013-01-16,0.03397746556241747
2013-01-17,0.03395013151516785
2013-01-18,0.03352556880487229
2013-01-21,0.03361461919354353
2013-01-22,0.033946429026066045
2013-01-23,0.034324347126982985
2013-01-24,0.034301195212929694
2013-01-25,0.033580687895768846
2013-01-28,0.03339804210337299
2013-01-29,0.0339144370268369
2013-01-30,0.03392884633791167
2013-01-31,0.03411300570270416
2013-02-01,0.033842563821627224
2013-02-04,0.033311417430037904
2013-02-05,0.03348127688311585
2013-02-06,0.033084322279095926
2013-02-07,0.033059347888641455
2013-02-08,0.03306206058341852
2013-02-11,0.033457608835635796
2013-02-12,0.032842838878119146
2013-02-13,0.03306896727737528
2013-02-14,0.0331045727404741
2013-02-15,0.03324332673181189
2013-02-18,0.03303813425315015
2013-02-19,0.033097704497301934
2013-02-20,0.03300998952167292
2013-02-21,0.03318705796596407
2013-02-22,0.03326033314039388
2013-02-25,0.03285926465739306
2013-02-26,0.033540048601810306
2013-02-27,0.03360547252713939
2013-02-28,0.03349728679697271
2013-03-01,0.03340066010389201
2013-03-04,0.0331986648763852
2013-03-05,0.03319343520099563
2013-03-06,0.0332504373720515
2013-03-07,0.03299902984680616
2013-03-08,0.03268055666176381
2013-03-11,0.03232400915448029
2013-03-12,0.032084784554636016
2013-03-13,0.032409726494724754
2013-03-14,0.03238075514958325
2013-03-15,0.03248994459025097
2013-03-18,0.03299434086972798
2013-03-19,0.03271031907533434
2013-03-20,0.03281641126857924
2013-03-21,0.0325048189101165
2013-03-22,0.032756294913426354
2013-03-25,0.03264014812262899
2013-03-26,0.03291508345135133
2013-03-27,0.03273207495421436
2013-03-28,0.03280779474942419
2013-03-29,0.032844250499284286
2013-04-01,0.03211005378819573
2013-04-02,0.03310688873406664
2013-04-03,0.03295880609478813
2013-04-04,0.03312555743680138
2013-04-05,0.031840477674781785
2013-04-08,0.03096778768958081
2013-04-09,0.03055398968617736
2013-04-10,0.030588176990238847
2013-04-11,0.030420603996410743
2013-04-12,0.03051364533199403
2013-04-15,0.030875150824478722
2013-04-16,0.031376031800702565
2013-04-17,0.031020386862121732
2013-04-18,0.03035428316697742
2013-04-19,0.030877874453528308
2013-04-22,0.030518955105395842
2013-04-23,0.030797699582983895
2013-04-24,0.030554690427699822
2013-04-25,0.030515993546400794
2013-04-26,0.030516799651024062
2013-04-29,0.030966250172425932
2013-04-30,0.031052276095462544
2013-05-01,0.031245310995743902
2013-05-02,0.03137894661623343
2013-05-03,0.03095174917732372
2013-05-06,0.030014128045262097
2013-05-07,0.029989732334542923
2013-05-08,0.029962743404377063
