Date,USDHKD=X
2010-07-13,7.772200107574463
2010-07-14,7.770150184631348
2010-07-15,7.767199993133545
2010-07-16,7.774099826812744
2010-07-19,7.774499893188477
2010-07-20,7.7743000984191895
2010-07-21,7.775000095367432
2010-07-22,7.7733001708984375
2010-07-23,7.766300201416016
2010-07-26,7.765999794006348
2010-07-27,7.767000198364258
2010-07-28,7.7667999267578125
2010-07-29,7.76669979095459
2010-07-30,7.76609992980957
2010-08-02,7.763800144195557
2010-08-03,7.760300159454346
2010-08-04,7.760300159454346
2010-08-05,7.763400077819824
2010-08-06,7.762800216674805
2010-08-09,7.762400150299072
2010-08-10,7.761899948120117
2010-08-11,7.763500213623047
2010-08-12,7.765999794006348
2010-08-13,7.768700122833252
2010-08-16,7.771200180053711
2010-08-17,7.773099899291992
2010-08-18,7.771399974822998
2010-08-19,7.768599987030029
2010-08-20,7.770100116729736
2010-08-23,7.774199962615967
2010-08-24,7.774600028991699
2010-08-25,7.776100158691406
2010-08-26,7.776700019836426
2010-08-27,7.7769999504089355
2010-08-30,7.77810001373291
2010-08-31,7.778500080108643
2010-09-01,7.779799938201904
2010-09-02,7.775100231170654
2010-09-03,7.770299911499023
2010-09-06,7.771399974822998
2010-09-07,7.76609992980957
2010-09-08,7.769499778747559
2010-09-09,7.769700050354004
2010-09-10,7.769499778747559
2010-09-13,7.767600059509277
2010-09-14,7.7667999267578125
2010-09-15,7.765600204467773
2010-09-16,7.7667999267578125
2010-09-17,7.765600204467773
2010-09-20,7.765200138092041
2010-09-21,7.763700008392334
2010-09-22,7.760900020599365
2010-09-23,7.758500099182129
2010-09-24,7.760200023651123
2010-09-27,7.755899906158447
2010-09-28,7.757900238037109
2010-09-29,7.757400035858154
2010-09-30,7.758500099182129
2010-10-01,7.7596001625061035
2010-10-04,7.7581000328063965
2010-10-05,7.757299900054932
2010-10-06,7.755499839782715
2010-10-07,7.755000114440918
2010-10-08,7.7555999755859375
2010-10-11,7.757500171661377
2010-10-12,7.758399963378906
2010-10-13,7.758600234985352
2010-10-14,7.759200096130371
2010-10-15,7.757199764251709
2010-10-18,7.757299900054932
2010-10-19,7.756700038909912
2010-10-20,7.759799957275391
2010-10-21,7.7631001472473145
2010-10-22,7.763299942016602
2010-10-25,7.761199951171875
2010-10-26,7.7581000328063965
2010-10-27,7.759099960327148
2010-10-28,7.757900238037109
2010-10-29,7.757900238037109
2010-11-01,7.752600193023682
2010-11-02,7.752099990844727
2010-11-03,7.751299858093262
2010-11-04,7.7505998611450195
2010-11-05,7.750800132751465
2010-11-08,7.750899791717529
2010-11-09,7.751100063323975
2010-11-10,7.750999927520752
2010-11-11,7.750999927520752
2010-11-12,7.751399993896484
2010-11-15,7.751200199127197
2010-11-16,7.752200126647949
2010-11-17,7.755499839782715
2010-11-18,7.755300045013428
2010-11-19,7.7530999183654785
2010-11-22,7.753900051116943
2010-11-23,7.7555999755859375
2010-11-24,7.757900238037109
2010-11-25,7.758500099182129
2010-11-26,7.759300231933594
2010-11-29,7.762700080871582
2010-11-30,7.765600204467773
2010-12-01,7.76639986038208
2010-12-02,7.767499923706055
2010-12-03,7.766499996185303
2010-12-06,7.763199806213379
2010-12-07,7.76140022277832
2010-12-08,7.764150142669678
2010-12-09,7.767099857330322
2010-12-10,7.771500110626221
2010-12-13,7.774400234222412
2010-12-14,7.777900218963623
2010-12-15,7.7733001708984375
2010-12-16,7.7759199142456055
2010-12-17,7.7758002281188965
2010-12-20,7.776599884033203
2010-12-21,7.7758002281188965
2010-12-22,7.774099826812744
2010-12-23,7.7778000831604
2010-12-24,7.777500152587891
2010-12-27,7.781700134277344
2010-12-28,7.781099796295166
2010-12-29,7.780900001525879
2010-12-30,7.781700134277344
2010-12-31,7.782199859619141
2011-01-03,7.773169994354248
2011-01-04,7.770400047302246
2011-01-05,7.768199920654297
2011-01-06,7.7708001136779785
2011-01-07,7.773399829864502
2011-01-10,7.7728400230407715
2011-01-11,7.775199890136719
2011-01-12,7.775700092315674
2011-01-13,7.773799896240234
2011-01-14,7.7743000984191895
2011-01-17,7.774499893188477
2011-01-18,7.775400161743164
2011-01-19,7.7769999504089355
2011-01-20,7.777699947357178
2011-01-21,7.783199787139893
2011-01-24,7.789899826049805
2011-01-25,7.796899795532227
2011-01-26,7.789000034332275
2011-01-27,7.78439998626709
2011-01-28,7.789899826049805
2011-01-31,7.7891998291015625
2011-02-01,7.79580020904541
2011-02-02,7.788400173187256
2011-02-03,7.784999847412109
2011-02-04,7.7853498458862305
2011-02-07,7.783999919891357
2011-02-08,7.78249979019165
2011-02-09,7.782700061798096
2011-02-10,7.785699844360352
2011-02-11,7.78879976272583
2011-02-14,7.795100212097168
2011-02-15,7.794400215148926
2011-02-16,7.793099880218506
2011-02-17,7.7895002365112305
2011-02-18,7.786600112915039
2011-02-21,7.783599853515625
2011-02-22,7.783599853515625
2011-02-23,7.791900157928467
2011-02-24,7.795000076293945
2011-02-25,7.795300006866455
2011-02-28,7.792900085449219
2011-03-01,7.788899898529053
2011-03-02,7.790800094604492
2011-03-03,7.790599822998047
2011-03-04,7.788300037384033
2011-03-07,7.787300109863281
2011-03-08,7.786799907684326
2011-03-09,7.788099765777588
2011-03-10,7.787199974060059
2011-03-11,7.7895002365112305
2011-03-14,7.7895002365112305
2011-03-15,7.790900230407715
2011-03-16,7.795599937438965
2011-03-17,7.798600196838379
2011-03-18,7.801799774169922
2011-03-21,7.798999786376953
2011-03-22,7.796599864959717
2011-03-23,7.794099807739258
2011-03-24,7.793799877166748
2011-03-25,7.793799877166748
2011-03-28,7.7932000160217285
2011-03-29,7.797900199890137
2011-03-30,7.791100025177002
2011-03-31,7.783400058746338
2011-04-01,7.7778000831604
2011-04-04,7.7795000076293945
2011-04-05,7.772799968719482
2011-04-06,7.773799896240234
2011-04-07,7.7733001708984375
2011-04-08,7.772500038146973
2011-04-11,7.7692999839782715
2011-04-12,7.770100116729736
2011-04-13,7.773200035095215
2011-04-14,7.775700092315674
2011-04-18,7.775199890136719
2011-04-19,7.7769999504089355
2011-04-20,7.776899814605713
2011-04-21,7.769899845123291
2011-04-22,7.767600059509277
2011-04-25,7.769800186157227
2011-04-26,7.771200180053711
2011-04-27,7.770299911499023
2011-04-28,7.770100116729736
2011-04-29,7.769400119781494
2011-05-02,7.765999794006348
2011-05-03,7.766300201416016
2011-05-04,7.766900062561035
2011-05-05,7.770100116729736
2011-05-06,7.771699905395508
2011-05-09,7.770999908447266
2011-05-10,7.77239990234375
2011-05-11,7.771599769592285
2011-05-12,7.771900177001953
2011-05-13,7.77209997177124
2011-05-16,7.772299766540527
2011-05-17,7.776400089263916
2011-05-18,7.774199962615967
2011-05-19,7.773900032043457
2011-05-20,7.773200035095215
2011-05-23,7.773600101470947
2011-05-24,7.777900218963623
2011-05-25,7.776899814605713
2011-05-26,7.78439998626709
2011-05-27,7.782700061798096
2011-05-30,7.781599998474121
2011-05-31,7.779399871826172
2011-06-01,7.7769999504089355
2011-06-02,7.778900146484375
2011-06-03,7.7769999504089355
2011-06-06,7.777400016784668
2011-06-07,7.77810001373291
2011-06-08,7.779300212860107
2011-06-09,7.782100200653076
2011-06-10,7.782899856567383
2011-06-13,7.783199787139893
2011-06-14,7.7846999168396
2011-06-15,7.783299922943115
2011-06-16,7.78849983215332
2011-06-17,7.803899765014648
2011-06-20,7.792300224304199
2011-06-21,7.791500091552734
2011-06-22,7.788700103759766
2011-06-23,7.7868499755859375
2011-06-24,7.7895002365112305
2011-06-27,7.788400173187256
2011-06-28,7.787300109863281
2011-06-29,7.784999847412109
2011-06-30,7.781700134277344
2011-07-01,7.782299995422363
2011-07-04,7.781000137329102
2011-07-05,7.779900074005127
2011-07-06,7.780399799346924
2011-07-07,7.78249979019165
2011-07-08,7.7820000648498535
2011-07-11,7.781000137329102
2011-07-12,7.789299964904785
2011-07-13,7.793600082397461
2011-07-14,7.7881999015808105
2011-07-15,7.78879976272583
2011-07-18,7.793099880218506
2011-07-19,7.79580020904541
2011-07-20,7.794000148773193
2011-07-21,7.790900230407715
2011-07-22,7.790800094604492
2011-07-25,7.790999889373779
2011-07-26,7.791900157928467
2011-07-27,7.790200233459473
2011-07-28,7.790500164031982
2011-07-29,7.791999816894531
2011-08-01,7.793499946594238
2011-08-02,7.790599822998047
2011-08-03,7.79449987411499
2011-08-04,7.798399925231934
2011-08-05,7.8007001876831055
2011-08-08,7.805099964141846
2011-08-09,7.807600021362305
2011-08-10,7.80620002746582
2011-08-11,7.804500102996826
2011-08-12,7.793399810791016
2011-08-15,7.794899940490723
2011-08-16,7.79010009765625
2011-08-17,7.791200160980225
2011-08-18,7.790200233459473
2011-08-19,7.794000148773193
2011-08-22,7.797299861907959
2011-08-23,7.797900199890137
2011-08-24,7.795499801635742
2011-08-25,7.794899940490723
2011-08-26,7.794400215148926
2011-08-29,7.794899940490723
2011-08-30,7.793099880218506
2011-08-31,7.792699813842773
2011-09-01,7.787499904632568
2011-09-02,7.7829999923706055
2011-09-05,7.789299964904785
2011-09-06,7.789999961853027
2011-09-07,7.79449987411499
2011-09-08,7.793900012969971
2011-09-09,7.793700218200684
2011-09-12,7.796199798583984
2011-09-13,7.801700115203857
2011-09-14,7.804200172424316
2011-09-15,7.797599792480469
2011-09-16,7.789999961853027
2011-09-19,7.793499946594238
2011-09-20,7.796500205993652
2011-09-21,7.788700103759766
2011-09-22,7.792699813842773
2011-09-23,7.80049991607666
2011-09-26,7.803500175476074
2011-09-27,7.797900199890137
2011-09-28,7.797299861907959
2011-09-29,7.793799877166748
2011-09-30,7.791600227355957
2011-10-03,7.787199974060059
2011-10-04,7.787199974060059
2011-10-05,7.7835001945495605
2011-10-06,7.784299850463867
2011-10-07,7.781199932098389
2011-10-10,7.781199932098389
2011-10-11,7.780099868774414
2011-10-12,7.78000020980835
2011-10-13,7.78000020980835
2011-10-14,7.778299808502197
2011-10-17,7.776700019836426
2011-10-18,7.777699947357178
2011-10-19,7.776100158691406
2011-10-20,7.776400089263916
2011-10-21,7.77869987487793
2011-10-24,7.779600143432617
2011-10-25,7.776400089263916
2011-10-26,7.774400234222412
2011-10-27,7.77239990234375
2011-10-28,7.767899990081787
2011-10-31,7.763800144195557
2011-11-01,7.767199993133545
2011-11-02,7.771699905395508
2011-11-03,7.770400047302246
2011-11-04,7.767499923706055
2011-11-07,7.766900062561035
2011-11-08,7.7683000564575195
2011-11-09,7.768400192260742
2011-11-10,7.77400016784668
2011-11-11,7.779699802398682
2011-11-14,7.7778000831604
2011-11-15,7.781799793243408
2011-11-16,7.782199859619141
2011-11-17,7.783199787139893
2011-11-18,7.787799835205078
2011-11-21,7.787899971008301
2011-11-22,7.788899898529053
2011-11-23,7.7916998863220215
2011-11-24,7.793700218200684
2011-11-25,7.796000003814697
2011-11-28,7.795599937438965
2011-11-29,7.7947001457214355
2011-11-30,7.789700031280518
2011-12-01,7.775700092315674
2011-12-02,7.769800186157227
2011-12-05,7.767499923706055
2011-12-06,7.769400119781494
2011-12-07,7.771999835968018
2011-12-08,7.7729997634887695
2011-12-09,7.7758002281188965
2011-12-12,7.779900074005127
2011-12-13,7.782599925994873
2011-12-14,7.779200077056885
2011-12-15,7.782199859619141
2011-12-16,7.780700206756592
2011-12-19,7.782599925994873
2011-12-20,7.783699989318848
2011-12-21,7.781899929046631
2011-12-22,7.778900146484375
2011-12-23,7.781700134277344
2011-12-26,7.777100086212158
2011-12-27,7.776500225067139
2011-12-28,7.777599811553955
2011-12-29,7.774799823760986
2011-12-30,7.77239990234375
2012-01-02,7.765900135040283
2012-01-03,7.7667999267578125
2012-01-04,7.766900062561035
2012-01-05,7.7677001953125
2012-01-06,7.764999866485596
2012-01-09,7.765399932861328
2012-01-10,7.764999866485596
2012-01-11,7.766499996185303
2012-01-12,7.767099857330322
2012-01-13,7.767199993133545
2012-01-16,7.7667999267578125
2012-01-17,7.7677998542785645
2012-01-18,7.764400005340576
2012-01-19,7.760900020599365
2012-01-20,7.7606000900268555
2012-01-23,7.761199951171875
2012-01-24,7.7600998878479
2012-01-25,7.7600998878479
2012-01-26,7.759900093078613
2012-01-27,7.757699966430664
2012-01-30,7.7546000480651855
2012-01-31,7.755899906158447
2012-02-01,7.755000114440918
2012-02-02,7.754300117492676
2012-02-03,7.754799842834473
2012-02-06,7.754000186920166
2012-02-07,7.753900051116943
2012-02-08,7.753799915313721
2012-02-09,7.753900051116943
2012-02-10,7.754799842834473
2012-02-13,7.755499839782715
2012-02-14,7.754300117492676
2012-02-15,7.753399848937988
2012-02-16,7.753600120544434
2012-02-17,7.753799915313721
2012-02-20,7.753699779510498
2012-02-21,7.754300117492676
2012-02-22,7.7540998458862305
2012-02-23,7.754899978637695
2012-02-24,7.755199909210205
2012-02-27,7.7540998458862305
2012-02-28,7.755199909210205
2012-02-29,7.754700183868408
2012-03-01,7.755499839782715
2012-03-02,7.755199909210205
2012-03-05,7.758299827575684
2012-03-06,7.763299942016602
2012-03-07,7.762499809265137
2012-03-08,7.763599872589111
2012-03-09,7.757050037384033
2012-03-12,7.756899833679199
2012-03-13,7.757900238037109
2012-03-14,7.759799957275391
2012-03-15,7.7617998123168945
2012-03-16,7.762199878692627
2012-03-19,7.762599945068359
2012-03-20,7.762800216674805
2012-03-21,7.763500213623047
2012-03-22,7.763999938964844
2012-03-23,7.7652997970581055
2012-03-26,7.766300201416016
2012-03-27,7.7683000564575195
2012-03-28,7.763999938964844
2012-03-29,7.763700008392334
2012-03-30,7.763999938964844
2012-04-02,7.764200210571289
2012-04-03,7.765399932861328
2012-04-04,7.764800071716309
2012-04-05,7.764599800109863
2012-04-06,7.763800144195557
2012-04-09,7.764900207519531
2012-04-10,7.765399932861328
2012-04-11,7.764599800109863
2012-04-12,7.764200210571289
2012-04-13,7.763400077819824
2012-04-16,7.758500099182129
2012-04-17,7.7581000328063965
2012-04-18,7.759900093078613
2012-04-19,7.760799884796143
2012-04-20,7.7621002197265625
2012-04-23,7.761000156402588
2012-04-24,7.7600998878479
2012-04-25,7.759300231933594
2012-04-26,7.759399890899658
2012-04-27,7.758900165557861
2012-04-30,7.758900165557861
2012-05-01,7.7581000328063965
2012-05-02,7.757599830627441
2012-05-03,7.757900238037109
2012-05-04,7.758800029754639
2012-05-07,7.761300086975098
2012-05-08,7.762239933013916
2012-05-09,7.761899948120117
2012-05-10,7.7631001472473145
2012-05-11,7.762800216674805
2012-05-14,7.765399932861328
2012-05-15,7.765500068664551
2012-05-16,7.767600059509277
2012-05-17,7.768099784851074
2012-05-18,7.769000053405762
2012-05-21,7.767399787902832
2012-05-22,7.763800144195557
2012-05-23,7.764999866485596
2012-05-24,7.764500141143799
2012-05-25,7.763599872589111
2012-05-28,7.762599945068359
2012-05-29,7.762599945068359
2012-05-30,7.763899803161621
2012-05-31,7.765999794006348
2012-06-01,7.7621002197265625
2012-06-04,7.761449813842773
2012-06-05,7.758800029754639
2012-06-06,7.758699893951416
2012-06-07,7.758019924163818
2012-06-08,7.7581000328063965
2012-06-11,7.757900238037109
2012-06-12,7.758900165557861
2012-06-13,7.758500099182129
2012-06-14,7.758600234985352
2012-06-15,7.758419990539551
2012-06-18,7.758739948272705
2012-06-19,7.758299827575684
2012-06-20,7.758699893951416
2012-06-21,7.758900165557861
2012-06-22,7.760439872741699
2012-06-25,7.760700225830078
2012-06-26,7.760190010070801
2012-06-27,7.759099960327148
2012-06-28,7.758319854736328
2012-06-29,7.758570194244385
2012-07-02,7.757199764251709
2012-07-03,7.757110118865967
2012-07-04,7.754199981689453
2012-07-05,7.755000114440918
2012-07-06,7.7540998458862305
2012-07-09,7.753600120544434
2012-07-10,7.754720211029053
2012-07-11,7.7540998458862305
2012-07-12,7.75439977645874
2012-07-13,7.7565999031066895
2012-07-16,7.756700038909912
2012-07-17,7.756700038909912
2012-07-18,7.75629997253418
2012-07-19,7.756199836730957
2012-07-20,7.755499839782715
2012-07-23,7.75629997253418
2012-07-24,7.756999969482422
2012-07-25,7.757430076599121
2012-07-26,7.757900238037109
2012-07-27,7.757999897003174
2012-07-30,7.756899833679199
2012-07-31,7.755070209503174
2012-08-01,7.753759860992432
2012-08-02,7.755000114440918
2012-08-03,7.754260063171387
2012-08-06,7.754300117492676
2012-08-07,7.755000114440918
2012-08-08,7.7546000480651855
2012-08-09,7.7555999755859375
2012-08-10,7.755630016326904
2012-08-13,7.757050037384033
2012-08-14,7.7565999031066895
2012-08-15,7.756430149078369
2012-08-16,7.7571001052856445
2012-08-17,7.756700038909912
2012-08-20,7.756199836730957
2012-08-21,7.756800174713135
2012-08-22,7.756100177764893
2012-08-23,7.7561798095703125
2012-08-24,7.75600004196167
2012-08-27,7.756100177764893
2012-08-28,7.755899906158447
2012-08-29,7.755799770355225
2012-08-30,7.756080150604248
2012-08-31,7.75600004196167
2012-09-03,7.755899906158447
2012-09-04,7.756400108337402
2012-09-05,7.756100177764893
2012-09-06,7.756499767303467
2012-09-07,7.756199836730957
2012-09-10,7.7555999755859375
2012-09-11,7.755040168762207
2012-09-12,7.754199981689453
2012-09-13,7.7547101974487305
2012-09-14,7.7540202140808105
2012-09-17,7.7510600090026855
2012-09-18,7.751629829406738
2012-09-19,7.752200126647949
2012-09-20,7.752500057220459
2012-09-21,7.753300189971924
2012-09-24,7.752999782562256
2012-09-25,7.7525200843811035
2012-09-26,7.753210067749023
2012-09-27,7.753799915313721
2012-09-28,7.753580093383789
2012-10-01,7.753300189971924
2012-10-02,7.754199981689453
2012-10-03,7.75439977645874
2012-10-04,7.754899978637695
2012-10-05,7.7546000480651855
2012-10-08,7.752260208129883
2012-10-09,7.752389907836914
2012-10-10,7.751959800720215
2012-10-11,7.752449989318848
2012-10-12,7.752289772033691
2012-10-15,7.751200199127197
2012-10-16,7.7510199546813965
2012-10-17,7.7505998611450195
2012-10-18,7.751200199127197
2012-10-19,7.750100135803223
2012-10-22,7.75
2012-10-23,7.750050067901611
2012-10-24,7.75
2012-10-25,7.750100135803223
2012-10-26,7.749919891357422
2012-10-29,7.750199794769287
2012-10-30,7.75
2012-10-31,7.749879837036133
2012-11-01,7.749899864196777
2012-11-02,7.749899864196777
2012-11-05,7.749899864196777
2012-11-06,7.75
2012-11-07,7.75029993057251
2012-11-08,7.75029993057251
2012-11-09,7.7511701583862305
2012-11-12,7.750699996948242
2012-11-13,7.750309944152832
2012-11-14,7.750100135803223
2012-11-15,7.7505998611450195
2012-11-16,7.7515997886657715
2012-11-19,7.751739978790283
2012-11-20,7.751780033111572
2012-11-21,7.750269889831543
2012-11-22,7.750579833984375
2012-11-23,7.750500202178955
2012-11-26,7.750160217285156
2012-11-27,7.7498297691345215
2012-11-28,7.749899864196777
2012-11-29,7.749899864196777
2012-11-30,7.749800205230713
2012-12-03,7.749899864196777
2012-12-05,7.7498698234558105
2012-12-06,7.749800205230713
2012-12-07,7.7498698234558105
2012-12-10,7.749800205230713
2012-12-11,7.749800205230713
2012-12-12,7.749680042266846
2012-12-13,7.749899864196777
2012-12-14,7.7498698234558105
2012-12-17,7.749859809875488
2012-12-18,7.749899864196777
2012-12-19,7.749800205230713
2012-12-20,7.749859809875488
2012-12-21,7.749800205230713
2012-12-24,7.749800205230713
2012-12-25,7.750100135803223
2012-12-26,7.750199794769287
2012-12-27,7.750410079956055
2012-12-28,7.751500129699707
2012-12-31,7.751200199127197
2013-01-01,7.749800205230713
2013-01-02,7.751100063323975
2013-01-03,7.750589847564697
2013-01-04,7.751090049743652
2013-01-07,7.750629901885986
2013-01-08,7.750679969787598
2013-01-09,7.750979900360107
2013-01-10,7.7519001960754395
2013-01-11,7.751220226287842
2013-01-14,7.75167989730835
2013-01-15,7.752399921417236
2013-01-16,7.751999855041504
2013-01-17,7.752299785614014
2013-01-18,7.752299785614014
2013-01-21,7.752500057220459
2013-01-22,7.7530999183654785
2013-01-23,7.753399848937988
2013-01-24,7.752900123596191
2013-01-25,7.753190040588379
2013-01-28,7.753789901733398
2013-01-29,7.756969928741455
2013-01-30,7.758200168609619
2013-01-31,7.757890224456787
2013-02-01,7.755509853363037
2013-02-04,7.756800174713135
2013-02-05,7.754000186920166
2013-02-06,7.754489898681641
2013-02-07,7.753499984741211
2013-02-08,7.755000114440918
2013-02-11,7.755199909210205
2013-02-12,7.755109786987305
2013-02-13,7.754990100860596
2013-02-14,7.755899906158447
2013-02-15,7.753900051116943
2013-02-18,7.754199981689453
2013-02-19,7.754300117492676
2013-02-20,7.754300117492676
2013-02-21,7.754300117492676
2013-02-22,7.755459785461426
2013-02-25,7.7565999031066895
2013-02-26,7.756700038909912
2013-02-27,7.7581000328063965
2013-02-28,7.756959915161133
2013-03-01,7.755000114440918
2013-03-04,7.75462007522583
2013-03-05,7.75570011138916
2013-03-06,7.755929946899414
2013-03-07,7.755670070648193
2013-03-08,7.756499767303467
2013-03-11,7.756199836730957
2013-03-12,7.756879806518555
2013-03-13,7.7565999031066895
2013-03-14,7.757969856262207
2013-03-15,7.757669925689697
2013-03-18,7.759850025177002
2013-03-19,7.76140022277832
2013-03-20,7.7614898681640625
2013-03-21,7.762199878692627
2013-03-22,7.762400150299072
2013-03-25,7.763370037078857
2013-03-26,7.761199951171875
2013-03-27,7.7596001625061035
2013-03-28,7.763000011444092
2013-03-29,7.762400150299072
2013-04-01,7.762700080871582
2013-04-02,7.762599945068359
2013-04-03,7.761879920959473
2013-04-04,7.761569976806641
2013-04-05,7.763110160827637
2013-04-08,7.765170097351074
2013-04-09,7.763420104980469
2013-04-10,7.76347017288208
2013-04-11,7.761940002441406
2013-04-12,7.761439800262451
2013-04-15,7.7619099617004395
2013-04-16,7.762010097503662
2013-04-17,7.7621002197265625
2013-04-18,7.762700080871582
2013-04-19,7.763430118560791
2013-04-22,7.763500213623047
2013-04-23,7.76377010345459
2013-04-24,7.763999938964844
2013-04-25,7.763999938964844
2013-04-26,7.764200210571289
2013-04-29,7.763309955596924
2013-04-30,7.760900020599365
2013-05-01,7.75993013381958
2013-05-02,7.759799957275391
2013-05-03,7.759500026702881
2013-05-06,7.758600234985352
2013-05-07,7.759659767150879
2013-05-08,7.760900020599365
2013-05-09,7.7601799964904785
2013-05-10,7.759779930114746
2013-05-13,7.76039981842041
2013-05-14,7.760839939117432
2013-05-15,7.761660099029541
2013-05-16,7.76170015335083
2013-05-17,7.763760089874268
2013-05-20,7.762969970703125
2013-05-21,7.762499809265137
2013-05-22,7.760700225830078
2013-05-23,7.760970115661621
2013-05-24,7.7631001472473145
2013-05-27,7.762869834899902
2013-05-28,7.763199806213379
2013-05-29,7.763790130615234
2013-05-30,7.763899803161621
2013-05-31,7.763500213623047
2013-06-03,7.762660026550293
2013-06-04,7.7622199058532715
2013-06-05,7.760270118713379
2013-06-06,7.759850025177002
2013-06-07,7.762380123138428
2013-06-10,7.761499881744385
2013-06-11,7.763959884643555
2013-06-12,7.764090061187744
2013-06-13,7.76416015625
2013-06-14,7.763619899749756
2013-06-17,7.760650157928467
2013-06-18,7.758500099182129
2013-06-19,7.758130073547363
2013-06-20,7.757309913635254
2013-06-21,7.75547981262207
2013-06-24,7.755919933319092
2013-06-25,7.757160186767578
2013-06-26,7.7569499015808105
2013-06-27,7.758029937744141
2013-06-28,7.756899833679199
2013-07-01,7.755859851837158
2013-07-02,7.755350112915039
2013-07-03,7.752860069274902
2013-07-04,7.753870010375977
2013-07-05,7.752999782562256
2013-07-08,7.7540998458862305
2013-07-09,7.7559099197387695
2013-07-10,7.75609016418457
2013-07-11,7.7564802169799805
2013-07-12,7.756440162658691
2013-07-15,7.757080078125
2013-07-16,7.758279800415039
2013-07-17,7.7572197914123535
2013-07-18,7.756830215454102
2013-07-19,7.756999969482422
2013-07-22,7.757420063018799
